YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",FL,"STATE TOTAL",108452,151406,3796349,2417596558,2131854942,1748854867,1969692440,42,3,80,41,59,80,10,1,8,0,1,0,2.81,4,18,56,55,17,62,67,5,2,17,17,44,69,12,20,53,44,52,49,86,96,59,24,9,35,4,3,2,2,12,0,17,9,2,10,6,0,3,16,17
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",GA,"STATE TOTAL",27451,35688,996442,545809170,547731263,444792216,509814800,48,12,78,41,59,73,24,1,1,0,0,0,2.76,2,15,54,45,13,54,59,4,2,13,18,39,62,11,17,52,38,52,49,80,96,48,18,7,35,4,3,3,2,10,0,18,10,2,7,7,0,2,15,20
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",HI,"STATE TOTAL",2802,3348,92233,92843279,67989935,59785441,48699421,19,*,81,45,55,29,1,53,5,*,*,12,2.48,1,10,42,22,4,26,33,2,1,4,10,38,55,16,21,58,25,49,42,86,93,44,38,7,35,6,3,2,1,5,*,17,9,2,11,5,0,2,23,14
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",IA,"STATE TOTAL",19995,25341,584673,367772401,320397159,271295388,302202497,33,32,81,38,62,97,1,0,1,0,0,0,2.13,1,9,41,43,12,52,55,3,2,8,12,39,62,10,18,46,31,41,44,77,91,41,25,8,24,4,3,3,2,7,0,15,9,2,8,6,0,2,18,23
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",ID,"STATE TOTAL",5507,6954,174909,112874144,99208333,83466491,92212908,37,15,78,41,59,93,0,0,3,2,1,0,2.3,2,18,39,41,12,54,58,4,3,8,17,37,62,15,17,44,33,45,43,70,90,37,25,6,24,4,2,3,3,9,*,13,8,2,9,5,*,4,18,22
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",IL,"STATE TOTAL",66290,91945,2464087,1838778802,1494789306,1244017024,1282238331,42,8,79,40,60,83,11,1,4,0,1,1,2.63,3,11,49,48,12,53,58,4,2,15,17,41,72,13,20,51,38,49,51,83,95,51,24,8,30,3,3,2,2,10,0,15,9,2,13,6,0,2,16,19
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",IN,"STATE TOTAL",42049,56007,1597575,854122262,925737578,761991720,818309681,45,9,79,38,62,91,6,0,1,0,1,0,2.45,3,13,48,54,14,61,64,5,2,15,17,39,69,13,18,51,42,48,49,80,94,49,24,8,29,3,3,3,3,9,0,14,10,2,8,7,0,1,15,26
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",KS,"STATE TOTAL",18424,24097,618280,349381442,336740839,277673083,317958700,36,16,80,39,61,91,4,1,2,1,1,0,2.35,3,11,46,50,12,59,63,4,3,14,16,41,67,12,19,47,37,45,47,78,93,48,24,8,27,4,3,3,3,8,0,14,9,2,7,6,0,2,17,24
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",KY,"STATE TOTAL",24303,33701,929708,564357079,499318778,402138212,466654534,47,22,79,37,63,93,6,*,0,*,0,0,2.42,4,12,54,60,16,62,66,4,2,16,19,42,71,12,17,50,45,50,50,82,95,51,23,8,28,3,3,3,4,9,0,16,11,2,6,7,0,2,15,24
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",LA,"STATE TOTAL",18499,26463,907354,510962826,449410911,340253952,430911991,65,15,77,40,60,69,29,0,2,0,0,0,2.72,3,13,54,53,16,63,65,3,2,23,21,38,66,10,15,48,40,56,48,81,97,51,20,8,34,2,2,3,2,10,*,22,9,2,11,6,0,6,11,16
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MA,"STATE TOTAL",44516,61916,1365854,1046514927,896760351,779003453,719992111,39,0,80,40,60,90,4,1,3,0,1,1,2.44,3,16,47,55,13,56,61,5,4,14,15,41,65,16,22,49,35,41,46,82,93,50,26,7,28,4,3,3,2,10,0,14,8,3,10,7,0,3,17,17
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MD,"STATE TOTAL",37481,49558,1329422,932779348,797502325,667265200,689869907,34,2,78,41,59,65,30,2,2,0,1,1,2.55,2,15,48,44,12,53,61,3,2,11,17,38,68,14,21,50,34,52,44,84,96,50,19,7,37,3,3,3,2,7,0,18,8,3,13,6,0,3,15,17
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",ME,"STATE TOTAL",5181,6473,156066,107563417,88680528,75491061,78337271,51,33,81,39,61,97,0,0,0,0,1,0,2.3,2,14,47,50,7,56,60,5,5,8,14,41,68,12,19,49,40,42,46,79,91,46,26,8,27,3,3,3,2,7,*,17,9,3,8,6,*,1,21,17
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MI,"STATE TOTAL",39480,53545,1190879,870659879,679713485,578969763,628185766,41,10,78,40,60,83,13,1,1,0,1,0,2.74,2,16,49,52,13,56,63,6,3,14,20,42,74,15,20,54,44,51,53,82,95,55,23,7,31,4,3,3,2,8,0,16,10,2,10,7,0,2,18,18
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MN,"STATE TOTAL",22307,28519,661827,500105977,394649372,338824890,330998528,25,12,80,42,58,94,3,1,1,1,1,1,2.37,2,15,37,42,8,49,52,6,3,7,15,41,63,13,21,51,29,40,44,77,90,43,27,7,25,4,3,3,2,7,0,16,7,3,10,6,0,1,22,18
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MO,"STATE TOTAL",30870,41397,1062299,666904796,575070288,471811182,537393814,42,18,79,39,61,89,9,0,1,0,0,0,2.55,4,12,50,52,14,58,61,5,3,14,19,40,69,11,19,50,41,48,48,79,94,48,23,8,29,4,3,3,3,7,0,15,11,3,8,7,0,2,15,24
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MS,"STATE TOTAL",16446,21829,677762,456793748,328355279,250819035,312283805,55,23,77,40,60,71,28,0,1,0,0,0,2.63,2,14,50,50,14,57,60,3,1,16,21,37,72,11,17,47,38,53,50,80,96,49,20,7,35,2,2,4,3,8,0,17,11,2,7,8,*,3,13,23
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MT,"STATE TOTAL",3476,4350,119741,81963093,66852739,55366460,60576745,41,28,79,41,59,92,*,*,1,6,0,0,2.16,2,17,42,40,7,54,58,4,4,8,17,37,60,12,18,41,36,42,40,68,88,38,26,6,22,4,2,4,3,8,*,16,8,2,8,5,*,1,18,22
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NC,"STATE TOTAL",40382,52712,1387277,843750766,768924195,636164062,709132746,39,9,79,40,60,78,19,0,1,0,1,0,2.55,2,15,50,53,12,56,60,4,3,12,19,40,68,12,19,51,38,51,48,82,95,47,24,7,32,3,3,3,2,9,0,18,10,2,9,6,0,1,17,21
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",ND,"STATE TOTAL",4651,5621,137095,88807503,72481585,60384493,68744307,35,28,81,40,60,95,0,*,*,3,1,1,2.28,2,9,41,44,13,53,55,7,2,10,13,38,65,12,20,51,32,40,49,79,90,45,30,6,24,3,4,4,3,7,*,16,9,2,7,5,*,1,17,23
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NE,"STATE TOTAL",11249,14381,400830,255367849,226255188,186636609,197134428,29,23,81,39,61,94,2,0,2,1,1,0,2.25,1,10,42,41,10,51,54,3,2,8,13,41,70,10,20,50,34,42,46,78,93,44,28,8,26,4,3,3,2,6,0,14,10,3,8,7,*,2,20,20
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NH,"STATE TOTAL",6548,8461,229214,147631984,136957829,114408027,114443873,37,4,81,39,61,97,1,*,1,*,1,1,2.25,2,14,51,51,11,56,60,5,4,12,14,42,66,13,19,46,35,41,46,78,91,47,25,7,29,5,4,3,3,8,0,17,10,3,9,8,*,2,17,15
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NJ,"STATE TOTAL",53533,74395,1928794,1491091183,1397814851,1204682364,1053498890,32,0,80,40,60,77,12,2,6,0,1,1,2.67,2,12,46,48,14,52,62,4,2,13,14,42,66,15,22,48,38,53,49,85,96,58,21,7,35,4,4,3,2,11,0,16,9,2,13,6,0,2,16,16
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NM,"STATE TOTAL",6096,7680,181908,111333533,101521359,85971891,95353308,47,6,77,45,55,59,2,0,25,14,1,1,2.38,4,19,45,41,11,53,56,6,5,11,19,30,58,12,15,40,33,51,38,69,89,41,23,6,26,4,2,3,2,10,*,12,9,3,9,6,*,1,18,23
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NV,"STATE TOTAL",8873,11521,288026,227353649,197518155,170506520,157163776,37,3,77,48,52,76,9,4,8,1,1,1,2.66,3,26,45,51,17,54,58,4,4,15,27,39,61,13,16,50,43,52,46,79,94,48,18,8,32,4,2,2,2,13,*,15,10,2,11,6,*,1,16,19
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NY,"STATE TOTAL",98456,133235,4401137,3365048007,3319033166,2800089156,2331058754,56,3,80,41,59,72,15,3,8,0,1,1,2.7,2,12,52,41,13,51,59,4,2,16,13,38,64,15,20,45,37,56,47,82,94,55,21,8,34,4,4,3,3,11,0,18,8,2,14,5,0,4,14,13
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",OH,"STATE TOTAL",61510,84165,2085265,1311010992,1184693343,987106276,1108123161,36,5,79,40,60,89,9,0,1,0,1,0,2.54,3,12,46,52,12,58,62,5,2,15,17,40,71,13,19,50,40,49,50,82,94,51,23,7,31,3,3,3,3,9,0,15,11,2,8,6,0,1,15,23
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",OK,"STATE TOTAL",20035,26192,703038,424723718,385899236,315791206,368257137,45,18,78,39,61,82,6,0,2,9,0,0,2.55,2,16,50,51,25,60,63,3,2,14,23,40,67,14,16,51,43,52,51,79,96,54,21,7,30,4,2,3,1,6,*,13,11,2,7,8,0,1,14,29
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",OR,"STATE TOTAL",8620,10573,259287,217542646,173612057,151529754,135166286,35,4,78,45,55,93,1,1,2,1,1,0,2.44,1,23,37,38,8,48,52,3,5,6,18,42,65,16,19,46,35,44,48,74,90,40,26,6,26,5,3,3,1,6,*,17,7,2,9,6,*,1,24,17
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",PA,"STATE TOTAL",60445,81282,1799879,1278206166,1038443604,888769446,941940956,36,4,80,40,60,88,8,1,2,0,1,0,2.5,2,12,48,50,12,55,60,3,2,12,14,42,70,13,21,51,34,46,48,82,94,53,25,8,31,4,4,3,2,9,0,15,9,2,10,7,0,3,16,19
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",PR,"STATE TOTAL",201,214,2668,2075303,951841,907648,1644854,+,*,74,44,56,*,*,0,97,0,0,0,1.66,0,6,23,14,*,15,22,*,0,5,9,14,56,14,10,28,16,61,24,63,*,30,13,*,24,*,0,0,0,7,0,14,0,*,31,*,0,*,18,28
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",RI,"STATE TOTAL",5404,7285,163675,103916786,98164880,84355972,84423523,31,*,81,40,60,91,3,*,4,*,1,1,2.25,2,14,45,54,11,51,58,5,3,12,13,39,70,16,21,48,35,41,47,82,93,53,22,8,30,3,4,3,3,9,0,16,7,3,11,6,*,4,17,18
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",SC,"STATE TOTAL",20750,27314,706665,391145541,383924669,315505989,360156941,34,6,79,40,60,78,20,0,1,0,0,0,2.5,2,13,54,51,11,54,58,4,2,11,15,40,65,12,18,49,36,50,47,82,95,46,23,8,34,4,3,3,2,8,0,17,10,2,8,7,0,1,17,20
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",SD,"STATE TOTAL",5348,6652,184116,155861628,95461812,77104840,90246396,35,25,81,40,60,93,*,*,1,5,0,0,2.16,2,9,43,42,7,54,57,4,1,7,13,38,61,10,19,47,34,43,44,76,91,44,28,7,22,2,3,4,2,8,*,15,9,2,9,5,*,1,19,24
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",TN,"STATE TOTAL",31572,41487,1191757,679235002,622140758,497919026,610024258,38,14,79,38,62,88,11,0,1,0,0,0,2.48,3,14,53,59,14,59,64,5,2,18,19,40,70,11,18,52,40,50,48,79,95,49,21,8,30,3,3,3,2,9,0,17,11,2,7,6,0,2,16,21
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",TX,"STATE TOTAL",90978,127265,3451923,2166277966,2010105360,1652007619,1803812600,46,11,79,40,60,72,11,1,15,0,0,0,2.68,4,13,59,52,17,60,65,4,2,16,17,38,64,12,16,50,38,54,50,80,96,51,24,9,35,4,2,3,2,10,0,14,10,2,8,7,0,4,13,23
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",UT,"STATE TOTAL",8417,10598,263319,186186411,160777990,137371227,144194101,30,8,77,43,57,91,1,1,5,1,1,1,2.43,2,19,36,45,10,54,58,3,4,8,13,35,63,17,15,48,26,47,40,72,89,38,25,6,21,4,2,2,1,9,*,10,7,2,11,5,0,5,19,26
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",VA,"STATE TOTAL",38029,49279,1244639,844520958,703006996,589244155,644651728,31,15,80,40,60,79,17,1,1,0,1,1,2.43,1,12,49,49,12,55,59,4,2,11,16,41,67,14,20,51,35,49,48,83,95,48,23,7,32,5,3,2,2,9,0,17,9,2,10,6,0,2,17,19
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",VT,"STATE TOTAL",3397,4355,116530,73965109,71754192,60430175,59839654,44,23,80,42,58,97,0,*,1,*,1,0,2.12,2,14,41,46,7,55,59,4,4,7,14,39,67,14,20,42,34,41,43,73,88,45,26,7,24,3,3,3,2,9,*,17,9,3,11,6,*,1,22,14
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WA,"STATE TOTAL",20606,25362,687614,469302588,457751831,394236369,359163638,32,4,80,42,58,89,2,3,3,1,1,1,2.39,2,19,42,41,7,51,55,3,3,8,15,43,63,15,21,49,33,43,48,77,91,44,27,6,28,4,3,3,1,7,0,16,8,3,9,6,0,1,22,19
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WI,"STATE TOTAL",24321,31360,792105,504377462,463528838,391069139,403808930,37,16,80,40,60,93,3,0,1,1,1,0,2.4,1,12,39,43,9,49,53,3,2,6,14,40,67,13,20,53,31,43,47,80,91,45,27,7,24,4,3,3,2,8,0,16,8,2,11,6,0,1,19,19
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WV,"STATE TOTAL",7854,10242,273909,191884748,140401085,112593367,136712187,53,19,78,38,62,96,3,*,0,*,0,0,2.49,2,12,53,56,13,60,63,3,2,13,23,43,71,12,18,51,48,52,52,82,94,59,20,8,30,3,3,3,4,8,*,18,11,2,8,7,*,3,15,17
2021,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WY,"STATE TOTAL",2492,3003,95956,65742786,56930562,46735772,48161934,41,18,79,38,62,92,1,*,4,2,1,*,1.99,2,12,46,34,8,54,57,3,3,6,18,36,55,10,16,35,40,39,39,61,87,40,22,6,21,4,2,3,2,6,*,12,10,2,9,5,*,2,16,30
2021,FY,PROVIDER,SNF,020006,"Mat-Su Regional Medical Center",Palmer,AK,99645,23,23,353,2224286,258455,240642,204918,*,*,73,*,*,78,0,*,*,*,*,0,2.17,*,*,*,48,*,48,52,0,*,*,48,48,*,*,*,*,48,*,*,*,*,*,*,*,*,*,0,*,0,*,0,*,0,*,*,*,0,*,*,*
2021,FY,PROVIDER,SNF,020024,"Central Peninsula General Hospital",Soldotna,AK,99669,65,68,1033,3083505,876244,836380,683626,25,*,77,52,48,85,0,*,*,*,0,*,2.08,*,26,35,32,*,23,26,*,*,*,23,35,66,*,22,31,37,29,43,65,82,42,*,*,25,*,*,*,*,*,0,*,*,*,*,0,0,*,25,*
2021,FY,PROVIDER,SNF,025018,"Providence Transitional Care Center",Anchorage,AK,99504,94,101,3730,8963938,2677487,2259398,1851457,34,*,76,49,51,77,*,*,*,*,*,*,2.82,*,29,29,34,*,41,47,*,*,*,28,40,67,18,20,48,38,48,49,70,*,45,29,*,32,0,*,*,*,*,0,19,*,0,*,0,0,*,27,27
2021,FY,PROVIDER,SNF,025020,"Denali Center",Fairbanks,AK,99701,70,76,2264,2403910,1395714,1195168,1133785,34,*,75,51,49,70,*,*,0,19,*,*,2.2,0,*,24,24,*,30,34,0,*,*,24,31,47,*,*,37,29,43,29,71,*,34,29,*,36,0,*,*,0,*,0,26,*,*,*,*,*,0,28,17
2021,FY,PROVIDER,SNF,025021,"Heritage Place",Soldotna,AK,99669,29,42,783,1284541,585460,529796,433524,*,*,80,*,*,100,0,0,0,0,0,0,1.74,0,*,38,45,0,52,55,*,*,*,*,38,*,*,*,38,*,*,45,*,*,55,38,*,*,*,*,0,0,0,0,*,*,*,0,0,0,0,45,26
2021,FY,PROVIDER,SNF,025025,"Prestige Care & Rehab Center Of Anchorage",Anchorage,AK,99504,184,212,5952,5920153,4159317,3599693,2990424,50,9,76,50,50,71,7,6,*,9,*,*,3.02,*,17,42,36,7,49,50,*,*,*,19,43,65,16,18,53,35,49,50,75,93,46,25,7,34,*,*,*,*,6,0,17,6,*,12,7,0,*,22,18
2021,FY,PROVIDER,SNF,025027,"Wildflower Court",Juneau,AK,99801,40,42,1886,1666274,1225989,1006099,791361,48,*,77,33,68,60,*,*,*,*,0,0,2.02,*,*,*,*,*,38,38,0,*,*,*,*,53,*,*,30,*,*,35,63,*,*,40,*,38,*,*,*,*,*,0,*,0,*,*,0,0,*,38,*
