YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT
2020,FY,NATION,SNF,"NATIONAL TOTAL","NATIONAL TOTAL","NATIONAL TOTAL","NATIONAL TOTAL","NATIONAL TOTAL",1423340,1935189,52224660,35860224122,30995929155,25981061772,26418546015,42,8,79,41,59,79,11,2,5,1,1,1,2.83,3,15,49,48,13,55,60,4,2,14,18,41,68,14,20,51,41,50,50,81,95,52,24,8,32,5,3,3,2,9,0,17,12,2,9,7,0,2,16,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",AK,"STATE TOTAL",712,818,26831,38826207,18085834,15380285,12814725,41,16,76,43,57,78,4,4,3,9,*,*,2.58,*,21,36,36,9,45,49,5,4,4,21,40,65,16,17,44,35,47,44,71,92,45,26,7,32,3,3,3,*,5,*,19,5,2,13,2,*,*,29,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",AL,"STATE TOTAL",21062,27352,689114,376067355,319804514,259533439,340644183,40,15,78,37,63,80,18,0,1,0,0,0,2.62,2,14,52,48,9,47,57,4,2,14,20,40,73,13,18,51,43,52,51,81,96,52,22,7,33,3,3,3,4,8,0,19,12,2,6,7,0,1,16,17
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",AR,"STATE TOTAL",15946,21434,593611,396495396,297617323,241321080,300173562,48,22,79,38,62,87,11,0,1,1,0,0,2.6,3,13,54,49,24,58,62,6,2,14,21,42,68,11,17,47,43,49,52,76,95,55,23,8,34,4,2,3,2,10,*,18,13,2,7,7,0,1,15,16
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",AZ,"STATE TOTAL",20474,25909,549288,401419137,324689259,285079590,296901293,22,3,79,44,56,82,3,1,7,6,1,1,2.72,2,19,36,39,9,46,50,3,3,7,18,42,66,16,21,52,39,46,44,79,93,50,26,7,30,6,3,2,1,6,0,13,12,3,10,7,*,1,23,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",CA,"STATE TOTAL",121972,175296,5283269,4166756828,4038859342,3477158193,2673157599,55,1,78,44,56,63,9,10,17,0,1,1,2.98,6,20,48,43,14,53,58,4,2,22,18,38,64,16,17,51,42,53,49,79,94,50,25,9,31,6,3,3,2,11,0,16,13,2,9,7,0,2,15,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",CO,"STATE TOTAL",15552,19527,480169,369933507,285563562,245480767,250165857,29,9,79,41,59,85,4,1,8,1,1,1,2.54,2,19,41,39,10,50,55,4,4,6,18,37,68,14,19,47,39,38,42,70,89,41,28,7,26,4,3,2,1,8,0,14,10,2,10,6,0,1,22,18
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",CT,"STATE TOTAL",22448,30678,754894,563829790,496088979,429439193,390223538,52,0,80,41,59,85,7,1,5,0,1,1,2.73,3,14,50,54,14,53,63,7,3,14,14,42,62,15,21,45,37,43,48,80,93,48,23,7,28,6,4,3,2,9,0,16,13,3,8,6,0,2,14,20
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",DC,"STATE TOTAL",2548,3158,96318,82773786,59283194,49785816,48139536,60,*,78,45,55,27,68,1,2,*,*,1,3.14,1,16,51,30,11,52,57,3,3,15,20,32,61,14,20,48,31,57,46,79,96,48,16,7,46,4,4,4,2,5,*,19,12,2,8,8,*,3,13,19
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",DE,"STATE TOTAL",5490,7278,184075,132473357,109879300,93609140,92095043,35,1,80,40,60,80,17,1,2,*,1,*,2.78,1,15,48,50,12,58,66,2,2,12,15,44,67,12,20,48,36,49,48,87,95,58,21,7,36,4,3,3,1,7,*,19,12,3,10,8,*,2,18,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",FL,"STATE TOTAL",111993,158216,4155505,2601414790,2255276174,1849496223,2104488770,43,3,80,41,59,79,11,1,8,0,1,1,2.99,4,18,55,54,16,61,67,6,2,17,17,44,70,13,20,54,47,52,51,86,97,61,25,9,35,4,3,3,2,11,0,18,11,2,9,6,0,2,16,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",GA,"STATE TOTAL",30058,39719,1117075,641453009,588657523,480016855,558123180,48,12,78,40,60,72,25,1,1,0,0,0,2.97,2,14,54,45,12,55,59,4,2,14,19,39,64,11,18,52,40,52,51,80,96,50,19,7,36,5,3,2,2,9,0,18,12,2,7,7,0,1,16,17
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",HI,"STATE TOTAL",2758,3275,90322,88246682,63731487,55948784,46302450,19,*,81,46,54,27,1,55,5,*,*,12,2.65,1,11,41,19,4,26,32,2,1,4,12,40,53,16,22,57,28,50,42,86,94,42,36,6,35,8,4,3,0,5,*,19,11,3,10,5,0,2,23,11
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",IA,"STATE TOTAL",17639,22456,516597,335050869,274036217,232539521,260065489,30,28,81,38,62,97,2,0,1,0,0,0,2.4,1,9,38,42,10,50,53,3,1,7,14,41,64,11,19,48,35,42,48,79,92,44,25,8,24,5,3,3,2,6,0,17,13,3,8,7,*,1,21,13
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",ID,"STATE TOTAL",5982,7286,180282,119992685,99234447,84271706,93836396,34,13,78,42,58,94,0,0,3,2,0,1,2.51,2,19,36,41,12,53,56,4,3,6,19,38,66,15,18,44,36,46,44,72,91,40,25,6,24,4,3,2,1,7,*,14,11,2,8,5,*,3,19,21
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",IL,"STATE TOTAL",68385,95113,2585061,1884403254,1515426021,1261873715,1311412061,39,7,79,40,60,81,12,1,4,0,1,0,2.91,3,12,47,47,12,52,57,4,1,14,18,42,74,14,21,53,42,50,54,83,95,53,25,8,31,4,3,2,1,9,0,17,12,2,12,7,0,2,17,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",IN,"STATE TOTAL",39231,52563,1488550,826166402,830012940,684297361,744067326,41,8,79,39,61,91,7,0,1,0,1,0,2.79,3,14,46,52,15,59,63,5,2,13,19,41,71,14,20,53,46,50,52,81,95,52,25,7,29,4,3,3,2,8,0,16,13,3,7,7,0,1,17,17
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",KS,"STATE TOTAL",17012,22402,562988,335868374,296362429,245497497,282377927,31,15,80,39,61,91,5,0,2,1,0,0,2.59,3,11,45,48,12,58,62,4,2,13,17,43,70,12,20,50,40,45,49,79,94,50,24,8,28,5,3,3,2,8,0,16,13,3,8,7,0,2,19,12
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",KY,"STATE TOTAL",24032,32847,900181,567553483,470420447,381736777,444127221,44,22,79,38,62,92,6,0,0,*,0,*,2.71,5,14,51,58,15,60,64,4,2,15,22,43,73,12,19,53,49,51,53,82,96,54,24,8,29,5,3,3,3,8,0,18,15,2,6,8,0,2,16,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",LA,"STATE TOTAL",21438,30401,1041370,601922333,504090804,386361090,493188589,68,14,78,39,61,69,28,0,2,0,0,0,2.87,4,13,56,52,16,63,65,3,1,23,21,38,67,9,15,49,43,56,49,80,97,53,20,8,35,3,2,3,2,9,*,21,11,2,10,6,0,4,11,20
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MA,"STATE TOTAL",48581,66900,1512686,1110046370,973456223,847377762,777739989,43,0,80,40,60,89,5,1,3,0,1,1,2.63,3,16,49,55,14,56,62,5,4,15,15,41,64,16,22,48,37,41,47,80,92,50,26,7,27,5,4,2,2,8,0,14,12,3,8,6,0,2,15,22
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MD,"STATE TOTAL",36692,48050,1303985,916567733,749112253,627889310,655645428,34,2,78,41,59,65,30,2,2,0,1,1,2.82,2,15,49,44,12,53,61,3,2,11,18,39,68,15,21,51,37,53,46,84,96,52,20,7,38,4,3,4,2,6,0,19,10,3,12,7,0,3,14,16
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",ME,"STATE TOTAL",5778,7254,168556,123267589,92449333,79171063,83676942,50,35,80,40,60,98,0,0,0,0,1,0,2.58,2,15,42,51,8,56,60,6,5,7,16,43,68,13,20,50,43,43,49,80,92,49,27,6,26,5,4,3,2,7,0,19,12,3,8,6,*,2,20,11
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MI,"STATE TOTAL",44718,61165,1399982,1039842749,770298096,653613957,714788888,40,9,78,39,61,80,15,1,1,0,1,1,3.09,2,16,48,51,13,55,62,6,3,14,21,43,76,15,20,55,47,52,56,82,96,57,24,7,33,5,3,3,1,7,0,17,13,3,10,7,0,2,17,13
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MN,"STATE TOTAL",22134,28379,638649,482319098,371336000,321210181,314401847,25,12,80,42,58,94,3,1,1,1,1,1,2.55,2,15,37,41,8,48,52,6,3,7,15,41,62,13,22,50,30,40,44,76,90,44,26,7,26,4,3,3,2,6,0,17,10,3,9,6,0,1,21,16
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MO,"STATE TOTAL",29877,40677,1029492,662773840,540629710,446190517,510033910,41,18,79,39,61,88,9,0,1,0,0,0,2.82,4,13,49,51,13,58,61,4,2,13,21,42,71,12,20,52,44,50,52,78,95,50,24,8,30,4,3,3,2,7,0,17,14,3,8,8,0,1,17,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MS,"STATE TOTAL",18179,24630,752054,504394111,356433466,276019522,345577918,57,23,77,40,60,70,29,0,1,0,0,0,2.84,2,14,50,50,15,58,61,3,1,16,22,38,73,12,17,48,41,53,51,80,96,51,21,7,35,3,2,3,3,7,*,18,12,2,7,8,0,3,13,21
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",MT,"STATE TOTAL",3897,4756,126674,92510763,68224244,56898364,62380756,32,28,79,44,56,92,0,*,1,6,1,*,2.42,2,17,37,39,7,51,56,4,4,7,19,38,61,13,21,42,39,41,43,69,89,41,26,5,23,4,3,3,3,8,*,17,10,3,10,6,*,1,19,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NC,"STATE TOTAL",42811,56604,1470553,888759866,783930252,650889078,737814569,38,9,79,40,60,78,19,0,1,0,0,0,2.82,1,15,48,51,11,55,59,4,3,11,21,40,69,13,20,51,41,50,49,82,95,49,24,7,32,4,3,3,1,9,0,20,12,2,8,6,0,1,17,16
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",ND,"STATE TOTAL",4109,5083,121357,77844077,62165353,51600617,59183875,31,27,81,39,61,96,0,0,0,2,0,0,2.45,1,9,40,45,12,52,55,6,2,8,14,40,68,11,22,52,35,41,51,79,92,47,32,7,24,3,4,3,3,6,*,18,12,3,9,5,*,1,20,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NE,"STATE TOTAL",10549,13587,381244,248734470,206742661,170382268,182167784,28,22,80,40,60,94,2,0,2,0,1,0,2.53,1,10,40,40,9,52,54,4,2,7,14,43,71,11,21,51,39,43,48,77,93,46,28,8,26,5,4,3,2,6,0,15,14,3,8,8,*,2,21,13
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NH,"STATE TOTAL",6936,9016,242934,162061797,139025528,116095176,117904328,35,5,81,39,61,97,1,*,1,*,1,0,2.51,2,14,49,49,10,54,58,5,3,10,16,44,66,13,20,47,39,43,48,79,91,50,26,7,28,5,3,2,3,7,0,19,14,3,9,6,*,1,17,12
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NJ,"STATE TOTAL",58726,81291,2127326,1682633746,1463426358,1260363639,1118621383,36,0,80,40,60,76,13,3,7,0,1,1,2.92,2,11,48,46,13,51,61,4,2,13,14,43,66,15,21,47,40,54,50,84,96,59,20,8,35,5,4,3,2,9,0,17,12,2,11,6,0,2,14,17
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NM,"STATE TOTAL",5888,7425,189333,119533469,104565472,88213692,96390515,42,7,78,45,55,60,2,1,23,13,1,1,2.62,4,19,43,39,9,50,53,6,5,9,20,32,61,13,15,43,36,49,42,70,90,43,24,5,27,5,2,3,1,9,*,14,14,3,10,7,*,1,18,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NV,"STATE TOTAL",9340,12445,316427,245512025,208170442,179305791,167864302,36,3,77,48,52,75,10,4,8,1,0,1,3.01,3,27,45,48,15,52,56,4,3,16,27,40,62,13,17,52,47,52,49,79,94,49,19,8,34,4,3,2,2,13,*,16,12,2,10,7,*,1,16,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",NY,"STATE TOTAL",103424,137285,4516805,3414443630,3181116741,2678487310,2318972754,55,2,80,42,58,71,15,3,8,0,1,1,2.95,2,11,51,39,12,50,58,4,1,16,13,39,62,15,20,45,39,57,48,81,94,57,21,9,33,5,4,3,2,10,0,18,12,2,12,5,0,4,14,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",OH,"STATE TOTAL",58617,80746,2049240,1334822215,1118509293,929624239,1057764864,35,5,78,41,59,88,10,0,1,0,1,0,2.86,3,13,44,51,11,57,60,5,2,14,19,42,73,14,20,53,44,50,53,82,95,53,24,7,32,4,4,3,2,9,0,17,13,3,9,7,0,1,16,13
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",OK,"STATE TOTAL",18869,25408,690916,412316110,362613783,295600968,350547181,42,18,78,38,62,82,6,1,2,9,0,0,2.86,2,18,47,50,22,59,62,3,3,13,24,42,70,15,17,53,47,51,55,80,96,56,22,7,30,6,2,3,1,6,0,17,15,3,8,9,0,1,16,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",OR,"STATE TOTAL",10017,12246,295402,252738514,189598322,166066165,151321463,32,4,78,46,54,93,1,1,2,2,1,1,2.56,1,24,37,38,7,48,52,3,4,5,20,42,64,16,20,45,37,43,48,73,89,41,26,6,26,6,3,2,0,6,*,17,9,3,10,6,*,1,24,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",PA,"STATE TOTAL",61050,82419,1828449,1350042500,1023604356,876610036,934616350,36,4,80,40,60,87,9,1,2,*,1,*,2.79,2,12,47,48,12,54,59,4,2,12,15,43,70,13,21,52,38,47,50,82,94,55,25,8,32,5,4,3,2,8,0,17,11,3,10,6,0,3,16,15
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",PR,"STATE TOTAL",219,239,3267,2102688,1117693,1034445,1895263,+,*,76,41,59,*,*,0,97,0,0,0,1.98,*,9,25,21,*,25,29,*,*,5,7,19,63,20,15,31,22,58,27,70,95,32,21,*,24,0,*,0,0,*,0,11,*,*,33,0,0,*,17,35
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",RI,"STATE TOTAL",5498,7447,160995,101670033,94724222,81942992,81688370,29,*,80,42,58,91,3,*,3,*,1,1,2.53,3,15,43,53,11,52,59,5,3,12,15,40,69,15,22,47,38,43,47,82,93,54,20,7,32,4,4,3,3,8,0,17,10,3,10,6,*,2,15,17
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",SC,"STATE TOTAL",22125,29166,781066,454209857,403860331,331539015,385302306,35,7,79,40,60,77,22,0,1,0,0,0,2.72,2,12,54,50,10,54,57,4,2,11,15,40,66,12,19,49,38,49,48,81,95,47,23,7,34,4,3,3,1,7,0,18,11,3,8,7,0,1,17,18
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",SD,"STATE TOTAL",4893,6161,172793,130914400,86122722,69457556,82530280,31,25,81,39,61,94,*,*,1,5,0,0,2.4,1,9,38,40,7,51,54,4,2,6,15,39,63,11,20,49,38,43,47,76,91,46,28,7,22,5,3,4,2,7,0,17,12,3,9,6,*,1,21,12
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",TN,"STATE TOTAL",32777,44174,1237204,723238652,622642230,501228308,619280961,37,14,79,39,61,87,11,0,1,0,0,0,2.74,3,15,51,57,13,58,63,5,2,16,20,42,71,12,19,53,44,51,51,79,96,52,22,7,31,4,3,3,2,9,0,20,13,2,8,7,0,2,17,13
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",TX,"STATE TOTAL",92820,130256,3819604,2352192504,2131230259,1741433713,1930002153,46,11,79,41,59,70,11,1,16,0,0,0,3.01,5,13,59,52,18,60,65,4,2,17,18,40,67,13,17,52,42,55,52,81,96,54,25,9,36,5,2,3,2,10,0,17,13,2,9,8,0,3,14,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",UT,"STATE TOTAL",8398,10551,271468,194940890,160295685,136731379,145340340,26,8,77,42,58,91,1,1,4,1,1,1,2.51,2,18,33,43,10,52,56,3,3,7,13,36,64,17,16,48,27,46,41,70,88,39,26,6,22,5,2,2,2,10,*,12,9,2,11,6,0,2,20,20
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",VA,"STATE TOTAL",38989,50622,1290775,871090936,699479342,586324376,653004650,31,15,80,40,60,78,18,1,1,0,1,1,2.73,1,13,49,48,11,54,58,4,2,10,17,42,68,14,21,52,38,50,50,83,95,49,23,7,32,5,3,3,1,8,0,18,11,3,10,6,0,2,17,13
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",VT,"STATE TOTAL",3466,4479,112240,69330634,65729185,55891676,56850019,45,22,80,40,60,97,0,*,1,*,1,1,2.36,1,14,37,45,7,53,57,5,4,6,15,41,68,14,20,43,39,41,45,74,89,47,25,7,26,4,4,3,2,8,*,19,13,3,10,5,*,1,19,11
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WA,"STATE TOTAL",22599,28477,763968,530058793,491815793,423723184,391409604,32,4,79,43,57,89,3,3,3,1,1,1,2.68,2,20,40,39,6,49,53,3,3,7,16,43,63,15,20,49,35,44,48,76,92,45,26,7,28,5,3,3,1,7,0,17,11,3,9,6,0,1,20,16
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WI,"STATE TOTAL",23856,30843,781643,515950758,437350886,369109658,390374072,34,16,79,40,60,93,3,0,1,1,1,0,2.63,1,13,37,42,8,47,50,3,2,6,15,42,68,14,21,54,34,42,49,80,92,47,27,6,24,5,3,3,1,7,0,18,11,3,10,6,0,1,19,14
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WV,"STATE TOTAL",7963,10488,283675,201475543,139011386,111234912,138529011,49,19,78,38,62,96,3,*,0,*,0,0,2.87,2,13,50,55,12,59,62,3,2,13,24,46,73,12,19,55,52,55,55,84,96,63,21,8,31,3,3,3,3,7,*,20,13,2,8,8,*,3,18,9
2020,FY,STATE,SNF,"STATE TOTAL","STATE TOTAL","STATE TOTAL",WY,"STATE TOTAL",2340,2900,88398,61236520,50021739,40973871,42619191,33,19,79,42,58,92,1,*,5,1,1,*,2.35,1,14,37,34,7,51,55,4,3,6,19,39,57,9,18,38,44,41,44,64,88,46,22,6,22,3,3,3,2,7,0,18,11,3,10,7,*,2,21,11
2020,FY,PROVIDER,SNF,020024,"Central Peninsula General Hospital",Soldotna,AK,99669,53,55,865,2573755,680815,634692,514259,42,*,74,40,60,83,0,*,*,*,*,0,2.47,0,34,38,47,*,38,42,*,*,0,28,43,64,*,26,34,21,42,40,64,*,43,21,*,38,*,*,*,*,*,0,*,*,*,*,*,0,*,22,0
2020,FY,PROVIDER,SNF,025010,"Ketchikan Med Ctr New Horizons Transitional Care",Ketchikan,AK,99901,21,26,693,1464798,502157,442416,352013,*,*,78,*,*,71,0,0,0,*,*,0,1.89,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,0,0,*,0,0,*,0,0,0,50,*
2020,FY,PROVIDER,SNF,025018,"Providence Transitional Care Center",Anchorage,AK,99504,159,169,6233,14781270,4211956,3543833,2903016,35,7,76,41,59,75,*,*,*,*,*,*,3.14,0,21,31,36,15,47,52,*,*,*,21,43,67,16,17,46,35,47,52,74,*,49,31,8,27,*,*,*,*,*,0,20,*,*,*,*,0,0,30,29
2020,FY,PROVIDER,SNF,025020,"Denali Center",Fairbanks,AK,99701,75,78,2314,2565277,1483222,1270235,1176959,31,*,74,55,45,79,*,0,*,*,*,0,2.34,*,*,33,29,*,33,39,*,*,*,24,37,45,*,*,39,28,45,40,65,*,41,19,*,32,*,*,*,0,*,0,15,0,*,21,*,*,0,40,*
2020,FY,PROVIDER,SNF,025021,"Heritage Place",Soldotna,AK,99669,39,46,1337,1910609,935728,801258,646634,49,*,80,38,62,90,0,0,*,*,0,0,2.23,0,*,49,33,*,41,44,*,*,*,*,46,*,*,*,33,28,41,*,64,*,46,*,*,44,0,0,0,0,*,0,33,*,*,0,*,0,0,28,*
2020,FY,PROVIDER,SNF,025025,"Prestige Care & Rehab Center Of Anchorage",Anchorage,AK,99504,172,188,5693,5859756,3972807,3433108,2821369,50,6,77,38,62,80,*,6,*,*,0,*,2.61,*,20,42,28,8,49,51,7,*,8,16,45,63,16,15,50,35,47,45,74,*,43,28,*,33,*,*,*,*,8,*,16,8,*,15,*,0,0,24,11
2020,FY,PROVIDER,SNF,025027,"Wildflower Court",Juneau,AK,99801,42,49,1404,1236762,909292,778370,627038,48,*,78,43,57,55,0,0,*,40,*,0,2.65,*,*,36,31,*,36,40,*,*,*,*,33,62,*,26,38,43,36,31,57,*,38,*,*,38,0,*,*,0,*,0,31,*,*,*,*,0,*,*,*
2020,FY,PROVIDER,SNF,025036,"Providence Extended Care",Anchorage,AK,99504,18,19,538,698125,417580,352724,290780,100,0,70,*,*,67,*,*,0,*,0,*,4.31,0,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,*,0,*,*,0,*,*,0,*,*,*
2020,FY,PROVIDER,SNF,025038,"Maple Springs Of Wasilla",Wasilla,AK,99654,139,165,6073,4946551,3847527,3192851,2703392,36,*,76,42,58,85,*,*,*,*,*,*,2.44,*,27,34,46,9,48,53,*,*,*,21,30,73,19,16,47,42,52,45,81,92,47,23,*,35,*,*,*,0,*,0,19,8,*,18,*,0,0,32,15
2020,FY,PROVIDER,SNF,025039,"Maple Springs Of Palmer",Palmer,AK,99645,24,27,1494,1591545,990006,803798,670122,*,*,76,*,*,79,0,*,*,*,0,0,1.59,0,*,*,*,*,*,*,*,*,*,*,54,*,*,*,*,*,*,50,*,*,*,*,0,*,0,*,*,0,*,0,*,*,*,*,0,0,0,*,*
2020,FY,PROVIDER,SNF,010007,"Mizell Memorial Hospital",Opp,AL,36467,72,77,669,714945,368450,353105,460339,46,83,79,31,69,85,*,0,*,0,0,0,2.23,0,18,35,51,*,56,57,*,*,*,26,46,78,17,18,43,63,56,64,81,*,53,26,*,44,0,0,0,0,0,0,0,*,0,0,0,0,0,0,*
2020,FY,PROVIDER,SNF,010034,"Community Hospital Inc",Tallassee,AL,36078,23,25,322,402092,158968,155976,194146,*,*,83,48,52,70,*,0,0,0,*,0,1.97,0,*,*,*,*,*,*,0,0,*,*,52,*,*,*,*,48,48,*,*,100,*,*,0,*,*,0,*,0,*,0,*,*,*,0,*,0,*,*,*
2020,FY,PROVIDER,SNF,010044,"Marion Regional Medical Center",Hamilton,AL,35570,94,102,1218,3206708,595193,586223,773200,34,*,81,28,72,99,*,0,0,0,*,0,2.28,*,13,31,43,12,37,41,*,0,*,19,50,78,12,15,45,55,55,57,*,*,54,44,*,28,*,*,*,*,*,0,*,25,*,*,*,0,12,20,16
2020,FY,PROVIDER,SNF,010045,"Fayette Medical Center",Fayette,AL,35555,71,75,1217,2107833,567230,552935,725773,31,*,79,35,65,92,*,0,0,0,*,0,2.42,0,17,39,44,*,37,45,0,*,*,24,45,83,*,20,68,48,45,48,*,*,51,30,*,27,*,0,0,0,*,0,24,*,0,*,0,0,0,24,25
2020,FY,PROVIDER,SNF,010058,"Bibb Medical Center",Centreville,AL,35042,73,78,1415,1204755,740730,664781,789060,44,*,78,42,58,86,*,0,0,0,*,0,2.41,0,*,45,45,*,51,55,*,0,*,16,42,63,*,*,56,37,52,52,81,*,51,16,*,33,*,*,*,*,*,0,15,*,*,*,*,0,*,*,32
